metric,baseline,comparison,n,statistic,p_value,significant_p05,effect_size,median_reduction
retrieval_accuracy_score,D_W0_R0,D_W0_R1,3,6.0,0.125,False,23.33452278915609,0.55
retrieval_accuracy_score,D_W0_R0,D_W0_R2,3,6.0,0.125,False,6.363960760678934,0.15000000000000002
retrieval_accuracy_score,D_W0_R0,D_W0_R4,3,6.0,0.125,False,6.363960760678934,0.15000000000000002
retrieval_accuracy_score,D_W0_R0,D_W1_R0,3,1.0,0.5,False,0.0,0.0
retrieval_accuracy_score,D_W0_R0,D_W1_R1,3,6.0,0.125,False,27.577163296275376,0.65
retrieval_accuracy_score,D_W0_R0,D_W1_R2,3,6.0,0.125,False,6.363960760678934,0.15000000000000002
retrieval_accuracy_score,D_W0_R0,D_W1_R4,3,6.0,0.125,False,10.606601267798222,0.25
retrieval_accuracy_score,D_W0_R0,D_W2_R0,3,0.0,1.0,False,0.0,0.0
retrieval_accuracy_score,D_W0_R0,D_W2_R1,3,6.0,0.125,False,27.577163296275376,0.65
retrieval_accuracy_score,D_W0_R0,D_W2_R2,3,6.0,0.125,False,6.363960760678934,0.15000000000000002
retrieval_accuracy_score,D_W0_R0,D_W2_R4,3,6.0,0.125,False,6.363960760678934,0.15000000000000002
retrieval_accuracy_score,D_W0_R0,D_W3_R0,3,0.0,1.0,False,0.0,0.0
retrieval_accuracy_score,D_W0_R0,D_W3_R1,3,6.0,0.125,False,19.091882282036796,0.44999999999999996
retrieval_accuracy_score,D_W0_R0,D_W3_R2,3,6.0,0.125,False,11.87939341993401,0.28
retrieval_accuracy_score,D_W0_R0,D_W3_R4,3,6.0,0.125,False,6.363960760678934,0.15000000000000002
retrieval_accuracy_score,D_W0_R0,D_W4_R0,3,0.0,1.0,False,0.0,0.0
retrieval_accuracy_score,D_W0_R0,D_W4_R1,3,6.0,0.125,False,27.577163296275376,0.65
retrieval_accuracy_score,D_W0_R0,D_W4_R2,3,6.0,0.125,False,6.363960760678934,0.15000000000000002
retrieval_accuracy_score,D_W0_R0,D_W4_R4,3,6.0,0.125,False,6.363960760678934,0.15000000000000002
